ID,Data Point,Column Name,Category,Sub Category,ACS Variable
1026,Disability: Ambulatory Difficulty Female 65 to 74 with Disability: Ambulatory Difficulty,disability_f65to74_ambulatorydifficulty,Population,Disability,B18105_029E
1027,Disability: Ambulatory Difficulty Female 65 to 74 Without Disability: Ambulatory Difficulty,disability_f65to74_noambulatorydifficulty,Population,Disability,B18105_030E
1028,Disability: Ambulatory Difficulty Female 75+,disability_f75+_ambulatory,Population,Disability,B18105_031E
1029,Disability: Ambulatory Difficulty Female 75+ with Disability: Ambulatory Difficulty,disability_f75+_ambulatorydifficulty,Population,Disability,B18105_032E
1030,Disability: Ambulatory Difficulty Female 75+ Without Disability: Ambulatory Difficulty,disability_f75+_noambulatorydifficulty,Population,Disability,B18105_033E
1031,Disability: Self-Care Difficulty Status by Sex by Age Total Series,disability_sexbyage_selfcare_total_series,Population,Disability,B18106_001E
1032,Disability: Self-Care Difficulty Total Male,disability_totalmale_selfcare,Population,Disability,B18106_002E
1033,Disability: Self-Care Difficulty Male 5 to 17,disability_m5to17_selfcare,Population,Disability,B18106_003E
1034,Disability: Self-Care Difficulty Male 5 to 17 with Disability: Self-Care Difficulty,disability_m5to17_selfcaredifficulty,Population,Disability,B18106_004E
1035,Disability: Self-Care Difficulty Male 5 to 17 Without Disability: Self-Care Difficulty,disability_m5to17_noselfcaredifficulty,Population,Disability,B18106_005E
1036,Disability: Self-Care Difficulty Male 18 to 34,disability_m18to34_selfcare,Population,Disability,B18106_006E
1037,Disability: Self-Care Difficulty Male 18 to 34 with Disability: Self-Care Difficulty,disability_m18to34_selfcaredifficulty,Population,Disability,B18106_007E
1038,Disability: Self-Care Difficulty Male 18 to 34 Without Disability: Self-Care Difficulty,disability_m18to34_noselfcaredifficulty,Population,Disability,B18106_008E
1039,Disability: Self-Care Difficulty Male 35 to 64,disability_m35to64_selfcare,Population,Disability,B18106_009E
1040,Disability: Self-Care Difficulty Male 35 to 64 with Disability: Self-Care Difficulty,disability_m35to64_selfcaredifficulty,Population,Disability,B18106_010E
1041,Disability: Self-Care Difficulty Male 35 to 64 Without Disability: Self-Care Difficulty,disability_m35to64_noselfcaredifficulty,Population,Disability,B18106_011E
1042,Disability: Self-Care Difficulty Male 65 to 74,disability_m65to74_selfcare,Population,Disability,B18106_012E
1043,Disability: Self-Care Difficulty Male 65 to 74 with Disability: Self-Care Difficulty,disability_m65to74_selfcaredifficulty,Population,Disability,B18106_013E
1044,Disability: Self-Care Difficulty Male 65 to 74 Without Disability: Self-Care Difficulty,disability_m65to74_noselfcaredifficulty,Population,Disability,B18106_014E
1045,Disability: Self-Care Difficulty Male 75+,disability_m75+_selfcare,Population,Disability,B18106_015E
1046,Disability: Self-Care Difficulty Male 75+ with Disability: Self-Care Difficulty,disability_m75+_selfcaredifficulty,Population,Disability,B18106_016E
1047,Disability: Self-Care Difficulty Male 75+ Without Disability: Self-Care Difficulty,disability_m75+_noselfcaredifficulty,Population,Disability,B18106_017E
1048,Disability: Self-Care Difficulty Total Female,disability_totalfemale_selfcare,Population,Disability,B18106_018E
1049,Disability: Self-Care Difficulty Female 5 to 17,disability_f5to17_selfcare,Population,Disability,B18106_019E
1050,Disability: Self-Care Difficulty Female 5 to 17 with Disability: Self-Care Difficulty,disability_f5to17_selfcaredifficulty,Population,Disability,B18106_020E
1051,Disability: Self-Care Difficulty Female 5 to 17 Without Disability: Self-Care Difficulty,disability_f5to17_noselfcaredifficulty,Population,Disability,B18106_021E
1052,Disability: Self-Care Difficulty Female 18 to 34,disability_f18to34_selfcare,Population,Disability,B18106_022E
1053,Disability: Self-Care Difficulty Female 18 to 34 with Disability: Self-Care Difficulty,disability_f18to34_selfcaredifficulty,Population,Disability,B18106_023E
1054,Disability: Self-Care Difficulty Female 18 to 34 Without Disability: Self-Care Difficulty,disability_f18to34_noselfcaredifficulty,Population,Disability,B18106_024E
1055,Disability: Self-Care Difficulty Female 35 to 64,disability_f35to64_selfcare,Population,Disability,B18106_025E
1056,Disability: Self-Care Difficulty Female 35 to 64 with Disability: Self-Care Difficulty,disability_f35to64_selfcaredifficulty,Population,Disability,B18106_026E
1057,Disability: Self-Care Difficulty Female 35 to 64 Without Disability: Self-Care Difficulty,disability_f35to64_noselfcaredifficulty,Population,Disability,B18106_027E
1058,Disability: Self-Care Difficulty Female 65 to 74,disability_f65to74_selfcare,Population,Disability,B18106_028E
1059,Disability: Self-Care Difficulty Female 65 to 74 with Disability: Self-Care Difficulty,disability_f65to74_selfcaredifficulty,Population,Disability,B18106_029E
1060,Disability: Self-Care Difficulty Female 65 to 74 Without Disability: Self-Care Difficulty,disability_f65to74_noselfcaredifficulty,Population,Disability,B18106_030E
1061,Disability: Self-Care Difficulty Female 75+,disability_f75+_selfcare,Population,Disability,B18106_031E
1062,Disability: Self-Care Difficulty Female 75+ with Disability: Self-Care Difficulty,disability_f75+_selfcaredifficulty,Population,Disability,B18106_032E
1063,Disability: Self-Care Difficulty Female 75+ Without Disability: Self-Care Difficulty,disability_f75+_noselfcaredifficulty,Population,Disability,B18106_033E
1064,Disability: Independent Living Difficulty Status by Sex by Age Total Series,disability_sexbyage_independentliving_total_series,Population,Disability,B18107_001E
1065,Disability: Independent Living Difficulty Total Male,disability_totalmale_independentliving,Population,Disability,B18107_002E
1066,Disability: Independent Living Difficulty Male 18 to 34,disability_m18to34_independentliving,Population,Disability,B18107_003E
1067,Disability: Independent Living Difficulty Male 18 to 34 with Disability: Independent Living Difficulty,disability_m18to34_independentlivingdifficulty,Population,Disability,B18107_004E
1068,Disability: Independent Living Difficulty Male 18 to 34 Without Disability: Independent Living Difficulty,disability_m18to34_noindependentlivingdifficulty,Population,Disability,B18107_005E
1069,Disability: Independent Living Difficulty Male 35 to 64,disability_m35to64_independentliving,Population,Disability,B18107_006E
1070,Disability: Independent Living Difficulty Male 35 to 64 with Disability: Independent Living Difficulty,disability_m35to64_independentlivingdifficulty,Population,Disability,B18107_007E
1071,Disability: Independent Living Difficulty Male 35 to 64 Without Disability: Independent Living Difficulty,disability_m35to64_noindependentlivingdifficulty,Population,Disability,B18107_008E
1072,Disability: Independent Living Difficulty Male 65 to 74,disability_m65to74_independentliving,Population,Disability,B18107_009E
1073,Disability: Independent Living Difficulty Male 65 to 74 with Disability: Independent Living Difficulty,disability_m65to74_independentlivingdifficulty,Population,Disability,B18107_010E
1074,Disability: Independent Living Difficulty Male 65 to 74 Without Disability: Independent Living Difficulty,disability_m65to74_noindependentlivingdifficulty,Population,Disability,B18107_011E
1075,Disability: Independent Living Difficulty Male 75+,disability_m75+_independentliving,Population,Disability,B18107_012E
1076,Disability: Independent Living Difficulty Male 75+ with Disability: Independent Living Difficulty,disability_m75+_independentlivingdifficulty,Population,Disability,B18107_013E
1077,Disability: Independent Living Difficulty Male 75+ Without Disability: Independent Living Difficulty,disability_m75+_noindependentlivingdifficulty,Population,Disability,B18107_014E
1078,Disability: Independent Living Difficulty Total Female,disability_totalfemale_independentliving,Population,Disability,B18107_015E
1079,Disability: Independent Living Difficulty Female 18 to 34,disability_f18to34_independentliving,Population,Disability,B18107_016E
1080,Disability: Independent Living Difficulty Female 18 to 34 with Disability: Independent Living Difficulty,disability_f18to34_independentlivingdifficulty,Population,Disability,B18107_017E
1081,Disability: Independent Living Difficulty Female 18 to 34 Without Disability: Independent Living Difficulty,disability_f18to34_noindependentlivingdifficulty,Population,Disability,B18107_018E
1082,Disability: Independent Living Difficulty Female 35 to 64,disability_f35to64_independentliving,Population,Disability,B18107_019E
1083,Disability: Independent Living Difficulty Female 35 to 64 with Disability: Independent Living Difficulty,disability_f35to64_independentlivingdifficulty,Population,Disability,B18107_020E
1084,Disability: Independent Living Difficulty Female 35 to 64 Without Disability: Independent Living Difficulty,disability_f35to64_noindependentlivingdifficulty,Population,Disability,B18107_021E
1085,Disability: Independent Living Difficulty Female 65 to 74,disability_f65to74_independentliving,Population,Disability,B18107_022E
1086,Disability: Independent Living Difficulty Female 65 to 74 with Disability: Independent Living Difficulty,disability_f65to74_independentlivingdifficulty,Population,Disability,B18107_023E
1087,Disability: Independent Living Difficulty Female 65 to 74 Without Disability: Independent Living Difficulty,disability_f65to74_noindependentlivingdifficulty,Population,Disability,B18107_024E
1088,Disability: Independent Living Difficulty Female 75+,disability_f75+_independentliving,Population,Disability,B18107_025E
1089,Disability: Independent Living Difficulty Female 75+ with Disability: Independent Living Difficulty,disability_f75+_independentlivingdifficulty,Population,Disability,B18107_026E
1090,Disability: Independent Living Difficulty Female 75+ Without Disability: Independent Living Difficulty,disability_f75+_noindependentlivingdifficulty,Population,Disability,B18107_027E
1091,Veteran: Veteran Status by Sex by Age for the Civilian Population 18+,veteran_total_series,Population,Veteran Status,B21001_001E
1092,Veteran: Total Veteran,veteran_total_veteran,Population,Veteran Status,B21001_002E
1093,Veteran: Total Nonveteran,veteran_total_nonveteran,Population,Veteran Status,B21001_003E
1094,Veteran: Male,veteran_male,Population,Veteran Status,B21001_004E
1095,Veteran: Male Veteran,veteran_m_veteran,Population,Veteran Status,B21001_005E
1096,Veteran: Male Nonveteran,veteran_m_nonveteran,Population,Veteran Status,B21001_006E
1097,Veteran: Male 18 to 34,veteran_m18to34,Population,Veteran Status,B21001_007E
1098,Veteran: Male 18 to 34 Veteran,veteran_m18to34_veteran,Population,Veteran Status,B21001_008E
1099,Veteran: Male 18 to 34 Nonveteran,veteran_m18to34_nonveteran,Population,Veteran Status,B21001_009E
1100,Veteran: Male 35 to 54,veteran_m35to54,Population,Veteran Status,B21001_010E
1101,Veteran: Male 35 to 54 Veteran,veteran_m35to54_veteran,Population,Veteran Status,B21001_011E
1102,Veteran: Male 35 to 54 Nonveteran,veteran_m35to54_nonveteran,Population,Veteran Status,B21001_012E
1103,Veteran: Male 55 to 64,veteran_m55to64,Population,Veteran Status,B21001_013E
1104,Veteran: Male 55 to 64 Veteran,veteran_m55to64_veteran,Population,Veteran Status,B21001_014E
1105,Veteran: Male 55 to 64 Nonveteran,veteran_m55to64_nonveteran,Population,Veteran Status,B21001_015E
1106,Veteran: Male 65 to 74,veteran_m65to74,Population,Veteran Status,B21001_016E
1107,Veteran: Male 65 to 74 Veteran,veteran_m65to74_veteran,Population,Veteran Status,B21001_017E
1108,Veteran: Male 65 to 74 Nonveteran,veteran_m65to74_nonveteran,Population,Veteran Status,B21001_018E
1109,Veteran: Male 75+ ,veteran_m75+,Population,Veteran Status,B21001_019E
1110,Veteran: Male 75+ Veteran,veteran_m75+_veteran,Population,Veteran Status,B21001_020E
1111,Veteran: Male 75+ Nonveteran,veteran_m75+_nonveteran,Population,Veteran Status,B21001_021E
1112,Veteran: Female,veteran_female,Population,Veteran Status,B21001_022E
1113,Veteran: Female Veteran,veteran_f_veteran,Population,Veteran Status,B21001_023E
1114,Veteran: Female Nonveteran,veteran_f_nonveteran,Population,Veteran Status,B21001_024E
1115,Veteran: Female 18 to 34,veteran_f18to34,Population,Veteran Status,B21001_025E
1116,Veteran: Female 18 to 34 Veteran,veteran_f18to34_veteran,Population,Veteran Status,B21001_026E
1117,Veteran: Female 18 to 34 Nonveteran,veteran_f18to34_nonveteran,Population,Veteran Status,B21001_027E
1118,Veteran: Female 35 to 54,veteran_f35to54,Population,Veteran Status,B21001_028E
1119,Veteran: Female 35 to 54 Veteran,veteran_f35to54_veteran,Population,Veteran Status,B21001_029E
1120,Veteran: Female 35 to 54 Nonveteran,veteran_f35to54_nonveteran,Population,Veteran Status,B21001_030E
1121,Veteran: Female 55 to 64,veteran_f55to64,Population,Veteran Status,B21001_031E
1122,Veteran: Female 55 to 64 Veteran,veteran_f55to64_veteran,Population,Veteran Status,B21001_032E
1123,Veteran: Female 55 to 64 Nonveteran,veteran_f55to64_nonveteran,Population,Veteran Status,B21001_033E
1124,Veteran: Female 65 to 74,veteran_f65to74,Population,Veteran Status,B21001_034E
1125,Veteran: Female 65 to 74 Veteran,veteran_f65to74_veteran,Population,Veteran Status,B21001_035E
1126,Veteran: Female 65 to 74 Nonveteran,veteran_f65to74_nonveteran,Population,Veteran Status,B21001_036E
1127,Veteran: Female 75+ ,veteran_f75+,Population,Veteran Status,B21001_037E
1128,Veteran: Female 75+ Veteran,veteran_f75+_veteran,Population,Veteran Status,B21001_038E
1129,Veteran: Female 75+ Nonveteran,veteran_f75+_nonveteran,Population,Veteran Status,B21001_039E
1130,TravelTimeMode: Means of Transportation to Work by Travel Time to Work Series Total,traveltimemode_series_total,Transportation,Travel Time,B08134_001E
1131,TravelTimeMode: Less than 10 Minutes,traveltimemode_lessthan10,Transportation,Travel Time,B08134_002E
1132,TravelTimeMode: 10 to 14 Minutes,traveltimemode_10to14,Transportation,Travel Time,B08134_003E
1133,TravelTimeMode: 15 to 19 Minutes,traveltimemode_15to19,Transportation,Travel Time,B08134_004E
1134,TravelTimeMode: 20 to 24 Minutes,traveltimemode_20to24,Transportation,Travel Time,B08134_005E
1135,TravelTimeMode: 25 to 29 Minutes,traveltimemode_25to29,Transportation,Travel Time,B08134_006E
1136,TravelTimeMode: 30 to 34 Minutes,traveltimemode_30to34,Transportation,Travel Time,B08134_007E
1137,TravelTimeMode: 35 to 44 Minutes,traveltimemode_35to44,Transportation,Travel Time,B08134_008E
1138,TravelTimeMode: 45 to 59 Minutes,traveltimemode_45to59,Transportation,Travel Time,B08134_009E
1139,TravelTimeMode: 60 or More Minutes,traveltimemode_60ormore,Transportation,Travel Time,B08134_010E
1140,"TravelTimeMode: Car, Truck, or Van",traveltimemode_cartruckvan,Transportation,Travel Time,B08134_011E
1141,"TravelTimeMode: Car, Truck, or Van Less than 10 Minutes",traveltimemode_cartruckvan_lessthan10,Transportation,Travel Time,B08134_012E
1142,"TravelTimeMode: Car, Truck, or Van 10 to 14 Minutes",traveltimemode_cartruckvan_10to14,Transportation,Travel Time,B08134_013E
1143,"TravelTimeMode: Car, Truck, or Van 15 to 19 Minutes",traveltimemode_cartruckvan_15to19,Transportation,Travel Time,B08134_014E
1144,"TravelTimeMode: Car, Truck, or Van 20 to 24 Minutes",traveltimemode_cartruckvan_20to24,Transportation,Travel Time,B08134_015E
1145,"TravelTimeMode: Car, Truck, or Van 25 to 29 Minutes",traveltimemode_cartruckvan_25to29,Transportation,Travel Time,B08134_016E
1146,"TravelTimeMode: Car, Truck, or Van 30 to 34 Minutes",traveltimemode_cartruckvan_30to34,Transportation,Travel Time,B08134_017E
1147,"TravelTimeMode: Car, Truck, or Van 35 to 44 Minutes",traveltimemode_cartruckvan_35to44,Transportation,Travel Time,B08134_018E
1148,"TravelTimeMode: Car, Truck, or Van 45 to 59 Minutes",traveltimemode_cartruckvan_45to59,Transportation,Travel Time,B08134_019E
1149,"TravelTimeMode: Car, Truck, or Van 60 or More Minutes",traveltimemode_cartruckvan_60ormore,Transportation,Travel Time,B08134_020E
1150,"TravelTimeMode: Car, Truck, or Van (Drove Alone)",traveltimemode_cartruckvan_drovealone,Transportation,Travel Time,B08134_021E
1151,"TravelTimeMode: Car, Truck, or Van (Drove Alone) Less than 10 Minutes",traveltimemode_cartruckvan_drovealone_lessthan10,Transportation,Travel Time,B08134_022E
1152,"TravelTimeMode: Car, Truck, or Van (Drove Alone) 10 to 14 Minutes",traveltimemode_cartruckvan_drovealone_10to14,Transportation,Travel Time,B08134_023E
1153,"TravelTimeMode: Car, Truck, or Van (Drove Alone) 15 to 19 Minutes",traveltimemode_cartruckvan_drovealone_15to19,Transportation,Travel Time,B08134_024E
1154,"TravelTimeMode: Car, Truck, or Van (Drove Alone) 20 to 24 Minutes",traveltimemode_cartruckvan_drovealone_20to24,Transportation,Travel Time,B08134_025E
1155,"TravelTimeMode: Car, Truck, or Van (Drove Alone) 25 to 29 Minutes",traveltimemode_cartruckvan_drovealone_25to29,Transportation,Travel Time,B08134_026E
1156,"TravelTimeMode: Car, Truck, or Van (Drove Alone) 30 to 34 Minutes",traveltimemode_cartruckvan_drovealone_30to34,Transportation,Travel Time,B08134_027E
1157,"TravelTimeMode: Car, Truck, or Van (Drove Alone) 35 to 44 Minutes",traveltimemode_cartruckvan_drovealone_35to44,Transportation,Travel Time,B08134_028E
1158,"TravelTimeMode: Car, Truck, or Van (Drove Alone) 45 to 59 Minutes",traveltimemode_cartruckvan_drovealone_45to59,Transportation,Travel Time,B08134_029E
1159,"TravelTimeMode: Car, Truck, or Van (Drove Alone) 60 or More Minutes",traveltimemode_cartruckvan_drovealone_60ormore,Transportation,Travel Time,B08134_030E
1160,"TravelTimeMode: Car, Truck, or Van (Carpooled)",traveltimemode_cartruckvan_carpooled,Transportation,Travel Time,B08134_031E
1161,"TravelTimeMode: Car, Truck, or Van (Carpooled) Less than 10 Minutes",traveltimemode_cartruckvan_carpooled_lessthan10,Transportation,Travel Time,B08134_032E
1162,"TravelTimeMode: Car, Truck, or Van (Carpooled) 10 to 14 Minutes",traveltimemode_cartruckvan_carpooled_10to14,Transportation,Travel Time,B08134_033E
1163,"TravelTimeMode: Car, Truck, or Van (Carpooled) 15 to 19 Minutes",traveltimemode_cartruckvan_carpooled_15to19,Transportation,Travel Time,B08134_034E
1164,"TravelTimeMode: Car, Truck, or Van (Carpooled) 20 to 24 Minutes",traveltimemode_cartruckvan_carpooled_20to24,Transportation,Travel Time,B08134_035E
1165,"TravelTimeMode: Car, Truck, or Van (Carpooled) 25 to 29 Minutes",traveltimemode_cartruckvan_carpooled_25to29,Transportation,Travel Time,B08134_036E
1166,"TravelTimeMode: Car, Truck, or Van (Carpooled) 30 to 34 Minutes",traveltimemode_cartruckvan_carpooled_30to34,Transportation,Travel Time,B08134_037E
1167,"TravelTimeMode: Car, Truck, or Van (Carpooled) 35 to 44 Minutes",traveltimemode_cartruckvan_carpooled_35to44,Transportation,Travel Time,B08134_038E
1168,"TravelTimeMode: Car, Truck, or Van (Carpooled) 45 to 59 Minutes",traveltimemode_cartruckvan_carpooled_45to59,Transportation,Travel Time,B08134_039E
1169,"TravelTimeMode: Car, Truck, or Van (Carpooled) 60 or More Minutes",traveltimemode_cartruckvan_carpooled_60ormore,Transportation,Travel Time,B08134_040E
1170,TravelTimeMode: Public Transportation Excluding Taxi,traveltimemode_publictransportationexcludingtaxi,Transportation,Travel Time,B08134_061E
1171,TravelTimeMode: Public Transportation Excluding Taxi Less than 10 Minutes,traveltimemode_publictransportationexcludingtaxi_lessthan10,Transportation,Travel Time,B08134_062E
1172,TravelTimeMode: Public Transportation Excluding Taxi 10 to 14 Minutes,traveltimemode_publictransportationexcludingtaxi_10to14,Transportation,Travel Time,B08134_063E
1173,TravelTimeMode: Public Transportation Excluding Taxi 15 to 19 Minutes,traveltimemode_publictransportationexcludingtaxi_15to19,Transportation,Travel Time,B08134_064E
1174,TravelTimeMode: Public Transportation Excluding Taxi 20 to 24 Minutes,traveltimemode_publictransportationexcludingtaxi_20to24,Transportation,Travel Time,B08134_065E
1175,TravelTimeMode: Public Transportation Excluding Taxi 25 to 29 Minutes,traveltimemode_publictransportationexcludingtaxi_25to29,Transportation,Travel Time,B08134_066E
1176,TravelTimeMode: Public Transportation Excluding Taxi 30 to 34 Minutes,traveltimemode_publictransportationexcludingtaxi_30to34,Transportation,Travel Time,B08134_067E
1177,TravelTimeMode: Public Transportation Excluding Taxi 35 to 44 Minutes,traveltimemode_publictransportationexcludingtaxi_35to44,Transportation,Travel Time,B08134_068E
1178,TravelTimeMode: Public Transportation Excluding Taxi 45 to 59 Minutes,traveltimemode_publictransportationexcludingtaxi_45to59,Transportation,Travel Time,B08134_069E
1179,TravelTimeMode: Public Transportation Excluding Taxi 60 or More Minutes,traveltimemode_publictransportationexcludingtaxi_60ormore,Transportation,Travel Time,B08134_070E
1180,TravelTimeMode: Walked,traveltimemode_walked,Transportation,Travel Time,B08134_101E
1181,TravelTimeMode: Walked Less than 10 Minutes,traveltimemode_walked_lessthan10,Transportation,Travel Time,B08134_102E
1182,TravelTimeMode: Walked 10 to 14 Minutes,traveltimemode_walked_10to14,Transportation,Travel Time,B08134_103E
1183,TravelTimeMode: Walked 15 to 19 Minutes,traveltimemode_walked_15to19,Transportation,Travel Time,B08134_104E
1184,TravelTimeMode: Walked 20 to 24 Minutes,traveltimemode_walked_20to24,Transportation,Travel Time,B08134_105E
1185,TravelTimeMode: Walked 25 to 29 Minutes,traveltimemode_walked_25to29,Transportation,Travel Time,B08134_106E
1186,TravelTimeMode: Walked 30 to 34 Minutes,traveltimemode_walked_30to34,Transportation,Travel Time,B08134_107E
1187,TravelTimeMode: Walked 35 to 44 Minutes,traveltimemode_walked_35to44,Transportation,Travel Time,B08134_108E
1188,TravelTimeMode: Walked 45 to 59 Minutes,traveltimemode_walked_45to59,Transportation,Travel Time,B08134_109E
1189,TravelTimeMode: Walked 60 or More Minutes,traveltimemode_walked_60ormore,Transportation,Travel Time,B08134_110E
1190,"TravelTimeMode: Taxi, Motorcycle, Bicycle, or Other",traveltimemode_taximotorcyclebicycleother,Transportation,Travel Time,B08134_111E
1191,"TravelTimeMode: Taxi, Motorcycle, Bicycle, or Other Less than 10 Minutes",traveltimemode_taximotorcyclebicycleother_lessthan10,Transportation,Travel Time,B08134_112E
1192,"TravelTimeMode: Taxi, Motorcycle, Bicycle, or Other 10 to 14 Minutes",traveltimemode_taximotorcyclebicycleorother_10to14,Transportation,Travel Time,B08134_113E
1193,"TravelTimeMode: Taxi, Motorcycle, Bicycle, or Other 15 to 19 Minutes",traveltimemode_taximotorcyclebicycleorother_15to19,Transportation,Travel Time,B08134_114E
1194,"TravelTimeMode: Taxi, Motorcycle, Bicycle, or Other 20 to 24 Minutes",traveltimemode_taximotorcyclebicycleorother_20to24,Transportation,Travel Time,B08134_115E
1195,"TravelTimeMode: Taxi, Motorcycle, Bicycle, or Other 25 to 29 Minutes",traveltimemode_taximotorcyclebicycleorother_25to29,Transportation,Travel Time,B08134_116E
1196,"TravelTimeMode: Taxi, Motorcycle, Bicycle, or Other 30 to 34 Minutes",traveltimemode_taximotorcyclebicycleorother_30to34,Transportation,Travel Time,B08134_117E
1197,"TravelTimeMode: Taxi, Motorcycle, Bicycle, or Other 35 to 44 Minutes",traveltimemode_taximotorcyclebicycleorother_35to44,Transportation,Travel Time,B08134_118E
1198,"TravelTimeMode: Taxi, Motorcycle, Bicycle, or Other 45 to 59 Minutes",traveltimemode_taximotorcyclebicycleorother_45to59,Transportation,Travel Time,B08134_119E
1199,"TravelTimeMode: Taxi, Motorcycle, Bicycle, or Other 60 or More Minutes",traveltimemode_taximotorcyclebicycleorother_60ormore,Transportation,Travel Time,B08134_120E
1200,ForeignBorn: Total Series,fb_total_series,Population,Foreign Born,B08511_001E
1201,ForeignBorn: Total Native Born,fb_nativeborn,Population,Foreign Born,B08511_002E
1202,ForeignBorn:Total Foreign Born,fb_foreignborn,Population,Foreign Born,B08511_003E
1203,"ForeignBorn:Foreign Born, Naturalized US Citizen",fb_foreignborn_naturalizeduscitizen,Population,Foreign Born,B08511_004E
1204,"ForeignBorn:Foreign Born, Not a US Citizen",fb_foreignborn_notauscitizen,Population,Foreign Born,B08511_005E
1205,Disability:Age by Number of Disabilities Series Total,disability_agebynumber_series_total,Population,Disability,C18108_001E
1206,Disability:Total Under 18,disability_u18_total,Population,Disability,C18108_002E
1207,Disability:Under 18 with One Type of Disability,disability_u18_1disability,Population,Disability,C18108_003E
1208,Disability:Under 18 with Two or More Types of Disability,disability_u18_2ormoredisabilities,Population,Disability,C18108_004E
1209,Disability:Under 18 No Disability,disability_u18_nodisability,Population,Disability,C18108_005E
1210,Disability:Total 18 to 64,disability_18to64_total,Population,Disability,C18108_006E
1211,Disability:18 to 64 with One Type of Disability,disability_18to64_1disability,Population,Disability,C18108_007E
1212,Disability:18 to 64 with Two or More Types of Disability,disability_18to64_2ormoredisabilities,Population,Disability,C18108_008E
1213,Disability:18 to 64 No Disability,disability_18to64_nodisability,Population,Disability,C18108_009E
1214,Disability:Total 65+,disability_65+_total,Population,Disability,C18108_010E
1215,Disability:65+ with One Type of Disability,disability_65+_1disability,Population,Disability,C18108_011E
1216,Disability:65+ with Two or More Types of Disability,disability_65+_2ormoredisabilities,Population,Disability,C18108_012E
1217,Disability:65+ No Disability,disability_65+_nodisability,Population,Disability,C18108_013E
